time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2005-11-21T08:26:11.920Z,34.65,73.126,10,5.2,mwc,260,42,,0.96,us,usp000e4mt,2016-11-10T01:14:47.620Z,"Pakistan",earthquake,,,,,reviewed,us,hrv
2005-11-06T02:11:52.960Z,34.52,73.385,10,5.1,mwc,295,36.4,,0.82,us,usp000e3kx,2017-04-26T18:05:04.694Z,"Pakistan",earthquake,,,,,reviewed,us,hrv
2005-11-06T01:36:56.670Z,29.731,81.868,49.5,5,mb,98,47.8,,0.61,us,usp000e3kt,2014-11-07T01:27:36.510Z,"Nepal",earthquake,,,,46,reviewed,us,us
2005-10-28T21:34:14.540Z,34.661,73.196,10,5.2,mwb,319,21.3,,0.87,us,usp000e31e,2016-11-10T01:13:46.127Z,"Pakistan",earthquake,,,,,reviewed,us,us
2005-10-23T15:04:20.890Z,34.854,73.042,10,5.5,mwc,520,17.1,,0.88,us,usp000e2mv,2017-04-26T18:05:02.650Z,"Pakistan",earthquake,,,,,reviewed,us,hrv
2005-10-22T13:45:20.400Z,25.568,96.05,102.8,5,mb,20,117,,1.14,us,usp000e2hs,2014-11-07T01:27:27.770Z,"Myanmar",earthquake,,9.9,,10,reviewed,us,us
2005-10-19T12:47:27.320Z,34.737,73.106,10,5.1,mwc,121,37.5,,1.03,us,usp000e28b,2016-11-10T01:13:13.457Z,"Pakistan",earthquake,,,,,reviewed,us,hrv
2005-10-19T03:16:21.070Z,34.755,73.055,10,5.4,mwc,286,21.4,,0.89,us,usp000e275,2016-11-10T01:13:12.159Z,"Pakistan",earthquake,,,,,reviewed,us,hrv
2005-10-19T02:33:28.310Z,34.751,73.037,5,5.6,mwc,432,21,,0.98,us,usp000e271,2017-04-26T18:05:00.851Z,"Pakistan",earthquake,,,,,reviewed,us,hrv
2005-10-18T21:20:06.240Z,34.786,72.985,10,5,mwc,134,56.9,,0.85,us,usp000e26b,2016-11-10T01:13:10.190Z,"Pakistan",earthquake,,,,,reviewed,us,hrv
2005-10-15T04:32:21.040Z,33.954,73.93,10,5,mb,172,59,,0.84,us,usp000e1vs,2014-11-07T01:27:24.179Z,"Pakistan",earthquake,,,,88,reviewed,us,us
2005-10-15T04:24:06.250Z,34.014,74.003,10,5.2,mb,222,94.5,,0.77,us,usp000e1vp,2017-04-26T18:04:56.883Z,"southwestern Kashmir",earthquake,,,,117,reviewed,us,us
2005-10-12T20:23:37.520Z,34.779,73.101,8,5.3,mwc,498,20.5,,1.07,us,usp000e1pd,2016-11-10T01:12:52.981Z,"Pakistan",earthquake,,,,,reviewed,us,hrv
2005-10-11T03:37:56.850Z,10.894,92.296,22.8,5.4,mwb,319,19.6,,0.74,us,usp000e1jz,2016-11-10T01:12:50.409Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,us
2005-10-09T19:20:37.430Z,34.349,73.7,10,5.3,mwc,429,27.2,,0.93,us,usp000e1ek,2016-11-10T01:12:46.808Z,"Pakistan",earthquake,,,,,reviewed,us,hrv
2005-10-09T11:21:43.920Z,34.658,73.135,10,5,mwc,162,28.8,,0.83,us,usp000e1d3,2016-11-10T01:12:45.186Z,"Pakistan",earthquake,,,,,reviewed,us,hrv
2005-10-09T08:34:03.160Z,34.702,73.198,10,5,mb,29,94.3,,0.63,us,usp000e1c7,2014-11-07T01:27:20.408Z,"Pakistan",earthquake,,,,5,reviewed,us,us
2005-10-09T08:30:01.100Z,34.67,73.182,7,5.7,mwc,419,21.3,,1.02,us,usp000e1c6,2017-04-26T18:04:54.625Z,"Pakistan",earthquake,,,,,reviewed,us,hrv
2005-10-09T07:09:18.570Z,34.569,73.158,10,5.3,mwc,265,36.4,,0.8,us,usp000e1bw,2016-11-10T01:12:43.220Z,"Pakistan",earthquake,,,,,reviewed,us,hrv
2005-10-09T04:58:54.660Z,34.708,73.066,10,5,mwc,164,30.1,,0.96,us,usp000e1bb,2016-11-10T01:12:42.726Z,"Pakistan",earthquake,,,,,reviewed,us,hrv
2005-10-08T21:45:09.760Z,34.651,73.205,10,5.4,mwc,345,21.9,,0.86,us,usp000e19f,2016-11-10T01:12:41.228Z,"Pakistan",earthquake,,,,,reviewed,us,hrv
2005-10-08T21:13:32.080Z,34.71,73.199,12,5.7,mwb,628,21.3,,0.88,us,usp000e19a,2017-04-26T18:04:54.064Z,"Pakistan",earthquake,,,,,reviewed,us,us
2005-10-08T12:44:51.350Z,34.75,73.272,10,5.2,mb,248,37.1,,1.05,us,usp000e179,2014-11-07T01:27:19.700Z,"Pakistan",earthquake,,,,120,reviewed,us,us
2005-10-08T12:25:20.180Z,34.771,73.12,10,5.7,mwc,436,36.4,,0.94,us,usp000e176,2017-04-26T18:04:53.503Z,"Pakistan",earthquake,,,,,reviewed,us,hrv
2005-10-08T12:10:04.080Z,34.621,72.996,10,5.2,mb,18,145.7,,0.58,us,usp000e170,2014-11-07T01:27:19.619Z,"Pakistan",earthquake,,,,5,reviewed,us,us
2005-10-08T12:08:27.850Z,34.593,73.187,10,5.6,mwc,307,36.3,,1.07,us,usp000e16z,2017-04-26T18:04:52.948Z,"Pakistan",earthquake,,,,,reviewed,us,hrv
2005-10-08T11:33:33.540Z,34.726,73.043,10,5,mb,223,21.4,,0.8,us,usp000e16n,2014-11-07T01:27:19.543Z,"Pakistan",earthquake,,,,110,reviewed,us,us
2005-10-08T11:28:41.770Z,34.644,73.243,10,5.1,mb,201,44.1,,0.78,us,usp000e16k,2014-11-07T01:27:19.499Z,"Pakistan",earthquake,,,,104,reviewed,us,us
2005-10-08T10:46:28.790Z,34.733,73.1,8,6.4,mwc,471,21.4,,0.98,us,usp000e166,2017-04-26T18:04:52.353Z,"Pakistan",earthquake,,,,,reviewed,us,hrv
2005-10-08T09:01:55.340Z,34.688,73.247,10,5.1,mb,204,56.8,,0.91,us,usp000e15g,2014-11-07T01:27:19.320Z,"Pakistan",earthquake,,,,119,reviewed,us,us
2005-10-08T08:21:52.170Z,34.788,73.123,10,5,mb,207,56.9,,0.83,us,usp000e15a,2014-11-07T01:27:19.293Z,"Pakistan",earthquake,,,,109,reviewed,us,us
2005-10-08T06:42:30.400Z,34.63,73.47,10,5.4,mb,207,20.5,,1.01,us,usp000e14h,2014-11-07T01:27:19.186Z,"Pakistan",earthquake,,,,149,reviewed,us,us
2005-10-08T06:15:24.710Z,34.536,73.408,10,5.3,mb,346,21.2,,0.79,us,usp000e14b,2015-05-13T18:53:49.000Z,"Pakistan",earthquake,,,,157,reviewed,us,us
2005-10-08T05:26:05.120Z,34.755,73.152,10,5.5,mb,388,21.3,,0.84,us,usp000e13s,2017-04-26T18:04:51.777Z,"Pakistan",earthquake,,,,168,reviewed,us,us
2005-10-08T05:19:48.310Z,34.706,73.13,10,5.3,mb,315,21.4,,0.79,us,usp000e13r,2015-05-13T18:53:49.000Z,"Pakistan",earthquake,,,,142,reviewed,us,us
2005-10-08T05:08:41.580Z,34.636,73.234,10,5.4,mb,295,35.5,,0.74,us,usp000e13n,2015-05-13T18:53:49.000Z,"Pakistan",earthquake,,,,142,reviewed,us,us
2005-10-08T05:00:28.870Z,34.166,73.561,10,5.1,mb,27,108.5,,0.78,us,usp000e13j,2014-11-07T01:27:18.873Z,"Pakistan",earthquake,,,,3,reviewed,us,us
2005-10-08T04:34:37.660Z,34.392,73.729,10,5.1,mb,49,66.1,,1.05,us,usp000e12z,2014-11-07T01:27:18.791Z,"Pakistan",earthquake,,,,11,reviewed,us,us
2005-10-08T04:26:11.200Z,34.65,73.125,10,5.7,mb,355,30.1,,0.89,us,usp000e12v,2017-04-26T18:04:51.218Z,"Pakistan",earthquake,,,,177,reviewed,us,us
2005-10-08T04:25:26.590Z,34.625,73.07,10,5,mb,32,78.8,,0.58,us,usp000e12u,2014-11-07T01:27:18.733Z,"Pakistan",earthquake,,,,4,reviewed,us,us
2005-10-08T04:23:06.470Z,34.718,73.158,10,5.3,mb,36,65.8,,0.94,us,usp000e12t,2014-11-07T01:27:18.730Z,"Pakistan",earthquake,,,,8,reviewed,us,us
2005-10-08T04:07:46.830Z,34.586,73.159,10,5.4,mb,25,145.7,,0.96,us,usp000e12m,2014-11-07T01:27:18.716Z,"Pakistan",earthquake,,,,3,reviewed,us,us
2005-10-08T04:02:24.660Z,34.515,73.323,10,5.6,mb,188,44.2,,1.04,us,usp000e12k,2017-04-26T18:04:50.650Z,"Pakistan",earthquake,,,,75,reviewed,us,us
2005-10-08T04:01:20.330Z,34.712,73.239,10,5.6,mb,10,145.6,,1.09,us,usp000e12j,2017-04-26T18:04:50.089Z,"Pakistan",earthquake,,,,2,reviewed,us,us
2005-10-08T03:58:36.280Z,34.353,73.477,10,5.8,mb,22,118.9,,0.84,us,usp000e12h,2017-04-26T18:04:49.524Z,"Pakistan",earthquake,,,,4,reviewed,us,us
2005-10-08T03:58:12.780Z,34.994,73.781,10,5.7,mb,8,184.4,,0.57,us,usp000e12g,2017-04-26T18:04:48.777Z,"Pakistan",earthquake,,,,3,reviewed,us,us
2005-10-08T03:57:19.830Z,34.238,73.579,10,5.9,mb,25,123.3,,1.28,us,usp000e12f,2017-04-26T18:04:48.162Z,"Pakistan",earthquake,,,,7,reviewed,us,us
2005-10-08T03:50:40.800Z,34.539,73.588,26,7.6,mwc,724,21.1,,0.9,us,usp000e12e,2017-11-08T18:34:54.355Z,"Pakistan",earthquake,,,,,reviewed,us,hrv
2005-09-18T07:25:59.460Z,24.561,94.781,84,5.7,mwb,490,16.9,,0.78,us,usp000dznh,2016-11-10T01:11:38.326Z,"Myanmar-India border region",earthquake,,,,,reviewed,us,us
2005-08-31T12:45:37.230Z,36.269,69.214,17.6,5,mwc,183,54.4,,0.78,us,usp000dydh,2016-11-10T01:11:00.963Z,"Hindu Kush region, Afghanistan",earthquake,,14.6,,,reviewed,us,hrv
2005-08-29T14:44:47.780Z,11.044,92.251,36,5.1,mwc,170,25.9,,0.95,us,usp000dy9e,2016-11-10T01:10:53.382Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2005-08-27T05:05:19.530Z,36.365,70.746,215,5,mwc,317,20.4,,0.83,us,usp000dy4n,2016-11-10T01:10:47.779Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,hrv
2005-08-26T07:45:27.930Z,36.306,71.633,106.2,5,mwc,183,40.7,,0.98,us,usp000dy2x,2016-11-10T01:10:45.898Z,"Afghanistan-Tajikistan-Pakistan region",earthquake,,,,,reviewed,us,hrv
2005-08-25T21:08:13.030Z,36.944,79.169,17.9,5.4,mwc,375,21.2,,0.78,us,usp000dy1u,2016-11-10T01:10:42.311Z,"southern Xinjiang, China",earthquake,,,,,reviewed,us,hrv
2005-08-16T16:51:45.500Z,36.466,70.9,202.7,5.3,mwc,288,42.1,,0.85,us,usp000dxfn,2016-11-10T01:10:24.726Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,hrv
2005-07-23T14:40:25.010Z,36.387,70.718,209.1,5.5,mwb,409,23.1,,0.85,us,usp000dvrq,2016-11-10T01:09:07.842Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
2005-07-17T01:04:44.150Z,21.015,94.986,120.3,5,mwc,313,33.8,,0.69,us,usp000dvc2,2016-11-10T01:08:45.225Z,"Myanmar",earthquake,,,,,reviewed,us,hrv
2005-07-16T02:17:20.130Z,30.003,69.461,10,5.2,mwb,311,45,,0.82,us,usp000dv9v,2016-11-10T01:08:43.528Z,"Pakistan",earthquake,,,,,reviewed,us,us
2005-07-13T00:29:29.810Z,10.351,92.903,49.6,5.5,mwb,331,45.3,,0.89,us,usp000dv38,2016-11-10T01:08:32.396Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,us
2005-07-04T16:07:36.040Z,10.251,93.582,36.8,5.3,mwc,96,50.5,,1.06,us,usp000duhe,2016-11-10T01:08:04.550Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2005-07-02T18:12:21.880Z,13.849,93.607,39.7,5.1,mwc,210,42.4,,0.7,us,usp000ducs,2016-11-10T01:08:02.322Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2005-07-01T03:48:28.690Z,36.569,71.32,63.1,5.6,mwc,370,17.2,,0.92,us,usp000du9c,2016-11-10T01:07:58.286Z,"Hindu Kush region, Afghanistan",earthquake,,5,,,reviewed,us,hrv
2005-06-20T02:32:59.970Z,36.346,71.078,235.7,5.3,mwc,505,20.5,,0.89,us,usp000dtg5,2016-11-10T01:07:39.252Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,hrv
2005-06-01T20:06:41.450Z,28.881,94.626,25.8,5.8,mwc,362,35.9,,0.72,us,usp000ds10,2017-04-26T18:04:22.611Z,"Arunachal Pradesh, India",earthquake,,,,,reviewed,us,hrv
2005-05-04T02:32:41.250Z,9.291,91.688,19.8,5.3,mwb,273,36.6,,0.76,us,usp000dpw0,2016-11-10T01:05:44.101Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,us
2005-04-17T21:37:53.230Z,10.178,93.634,25.9,5.3,mwc,160,49.2,,0.87,us,usp000dnmm,2016-11-10T01:05:06.385Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2005-04-10T02:23:50.290Z,10.567,92.232,31.5,5,mwc,83,51.6,,0.85,us,usp000dmsp,2016-11-10T01:04:35.793Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2005-04-08T19:51:35.550Z,30.527,83.67,10,5,mwc,123,27.3,,1.25,us,usp000dmnc,2016-11-10T01:04:31.666Z,"western Xizang",earthquake,,,,,reviewed,us,hrv
2005-04-07T21:42:09.020Z,30.323,83.756,10,5.1,mb,49,63.5,,1.21,us,usp000dmhz,2014-11-07T01:25:30.902Z,"western Xizang",earthquake,,,,34,reviewed,us,us
2005-04-07T21:41:36.570Z,30.588,83.681,10,5.4,mwc,161,36,,0.99,us,usp000dmhy,2016-11-10T01:04:27.590Z,"western Xizang",earthquake,,,,,reviewed,us,hrv
2005-04-07T20:04:41.060Z,30.491,83.662,11,6.3,mwc,468,18,,0.9,us,usp000dmht,2017-04-26T18:04:14.039Z,"western Xizang",earthquake,,,,,reviewed,us,hrv
2005-04-03T14:42:49.360Z,9.776,93.661,25,5.2,mwc,218,48.5,,0.83,us,usp000dm41,2016-11-10T01:04:09.576Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2005-03-25T13:34:40.020Z,25.477,94.842,67.2,5.2,mwc,282,34.9,,0.71,us,usp000dk17,2016-11-10T01:03:21.534Z,"Myanmar-India border region",earthquake,,,,,reviewed,us,hrv
2005-03-23T09:17:06.020Z,12.312,92.568,30,5.2,mwc,84,57.8,,0.96,us,usp000djvn,2016-11-10T01:03:12.870Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2005-03-22T09:38:28.260Z,13.061,92.476,38,5,mwc,177,51.7,,0.64,us,usp000djt2,2016-11-10T01:03:09.654Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2005-03-21T14:14:09.430Z,12.339,92.533,20.4,5,mb,87,51.3,,0.97,us,usp000djqp,2014-11-07T01:25:17.469Z,"Andaman Islands, India region",earthquake,,,,42,reviewed,us,us
2005-03-12T22:43:32.710Z,9.735,91.634,30,5.2,mwc,96,52.9,,0.8,us,usp000dj2v,2016-11-10T01:02:35.842Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2005-02-26T14:24:58.270Z,9.38,93.112,30,5.1,mb,112,58.4,,1.05,us,usp000dh0s,2014-11-07T01:25:04.172Z,"Nicobar Islands, India region",earthquake,,,,41,reviewed,us,us
2005-02-22T17:12:00.640Z,10.829,91.772,30,5.5,mwb,311,27.6,,0.92,us,usp000dgrk,2016-11-10T01:01:48.324Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,us
2005-02-20T23:08:03.960Z,10.219,93.608,25.5,5.4,mwc,184,45.3,,0.85,us,usp000dgmd,2016-11-10T01:01:44.781Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2005-02-15T13:05:49.840Z,24.428,94.537,69.7,5.2,mwc,199,61.4,,0.9,us,usp000dg6x,2016-11-10T01:01:25.416Z,"Myanmar-India border region",earthquake,,,,,reviewed,us,hrv
2005-02-15T11:15:11.700Z,24.55,92.524,35.2,5,mwc,71,43.1,,0.76,us,usp000dg6k,2016-11-10T01:01:24.422Z,"India-Bangladesh border region",earthquake,,4.8,,,reviewed,us,hrv
2005-02-06T04:24:18.630Z,13.855,93.58,35.6,5.4,mwb,429,49.5,,0.77,us,usp000dfkd,2016-11-10T01:01:02.763Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,us
2005-02-05T04:18:54.970Z,10.011,92.982,30,5,mb,29,86,,1.07,us,usp000dfhg,2014-11-07T01:24:56.143Z,"Andaman Islands, India region",earthquake,,,,17,reviewed,us,us
2005-02-02T01:30:22.280Z,9.962,93.96,39.5,5.5,mwc,176,62,,0.98,us,usp000dfct,2016-11-10T01:00:48.831Z,"Nicobar Islands, India region",earthquake,,9,,,reviewed,us,hrv
2005-02-01T13:54:38.040Z,9.988,93.993,43.6,5.3,mwc,92,100.5,,0.79,us,usp000dfbj,2016-11-10T01:00:45.801Z,"Nicobar Islands, India region",earthquake,,10.4,,,reviewed,us,hrv
2005-02-01T10:35:16.890Z,9.99,93.959,32,5.4,mwc,242,59.1,,0.98,us,usp000dfb9,2016-11-10T01:00:44.793Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2005-01-30T07:02:26.670Z,13.154,92.932,43.4,5.1,mwc,99,82.4,,1.24,us,usp000df74,2016-11-10T01:00:31.777Z,"Andaman Islands, India region",earthquake,,11.3,,,reviewed,us,hrv
2005-01-30T06:26:15.380Z,13.784,93.147,21.8,5.1,mwc,48,76.5,,1.04,us,usp000df70,2016-11-10T01:00:31.256Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2005-01-29T22:59:54.630Z,12.377,92.358,30,5,mb,49,60.8,,0.73,us,usp000df62,2014-11-07T01:24:49.510Z,"Andaman Islands, India region",earthquake,,,,23,reviewed,us,us
2005-01-29T05:44:13.890Z,13.104,92.996,30,5.2,mwc,305,58,,0.77,us,usp000df2k,2016-11-10T01:00:19.002Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2005-01-27T21:00:44.610Z,9.697,93.471,30,5.3,mwc,136,62.1,,1.02,us,usp000deqt,2016-11-10T00:59:58.557Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2005-01-27T05:51:00.290Z,10.783,91.777,30,5.2,mwc,42,82,,1,us,usp000dehg,2016-11-10T00:59:30.615Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2005-01-27T05:35:23.160Z,13.285,92.84,30,5,mwc,70,80.2,,0.98,us,usp000dehd,2016-11-10T00:59:29.345Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2005-01-23T16:55:49.340Z,13.635,93.011,28.4,5.1,mwc,87,38.8,,1.04,us,usp000de42,2016-11-10T00:59:07.714Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2005-01-22T18:38:14.000Z,14.554,92.938,30,5.5,mwb,152,55.4,,1.04,us,usp000de14,2016-11-10T00:59:02.441Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,us
2005-01-18T02:36:45.530Z,10.622,92.019,27.9,5,mwc,52,84.5,,0.88,us,usp000ddmz,2016-11-10T00:58:32.079Z,"Andaman Islands, India region",earthquake,,16.6,,,reviewed,us,hrv
2005-01-17T02:45:14.840Z,14.57,92.594,18.6,5,mwc,54,93.4,,1.4,us,usp000ddhv,2016-11-10T00:58:29.201Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2005-01-16T22:47:29.060Z,8.662,93.616,30,5,mb,153,74.9,,0.72,us,usp000ddh4,2014-11-07T01:24:40.063Z,"Nicobar Islands, India region",earthquake,,,,73,reviewed,us,us
2005-01-15T07:46:53.260Z,14.57,92.387,25.7,5.5,mwb,174,36.9,,0.89,us,usp000ddck,2016-11-10T00:58:24.422Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,us
2005-01-14T16:22:03.200Z,8.861,93.251,4.9,5.1,mwc,128,30.8,,0.85,us,usp000ddb5,2016-11-10T00:58:21.315Z,"Nicobar Islands, India region",earthquake,,17.4,,,reviewed,us,hrv
2005-01-09T23:20:37.050Z,10.528,92.282,22.5,5.5,mwc,55,96.8,,0.75,us,usp000dcy1,2016-11-10T00:58:02.236Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2005-01-08T05:31:31.400Z,10.641,91.925,30,5.1,mb,27,88.6,,0.72,us,usp000dcsa,2014-11-07T01:24:35.662Z,"Andaman Islands, India region",earthquake,,,,11,reviewed,us,us
2005-01-07T10:49:14.330Z,8.765,93.564,30,5.3,mwb,295,52,,0.92,us,usp000dcq6,2016-11-10T00:57:54.334Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,us
2005-01-06T11:55:43.710Z,10.906,91.795,10.5,5.5,mwc,139,45.1,,0.83,us,usp000dcnk,2016-11-10T00:57:51.195Z,"Andaman Islands, India region",earthquake,,16.6,,,reviewed,us,hrv
2005-01-06T10:38:44.340Z,14.105,93.123,30,5,mwc,41,93.9,,0.81,us,usp000dcnj,2016-11-10T00:57:50.612Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2005-01-06T07:54:25.250Z,10.804,93.606,107,5.3,mwc,123,48.1,,0.74,us,usp000dcn9,2016-11-09T05:29:12.005Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2005-01-04T19:14:49.130Z,10.556,91.727,10,5.7,mwb,204,45.6,,0.88,us,usp000dcja,2016-11-10T00:57:41.802Z,"Andaman Islands, India region",earthquake,,0,,,reviewed,us,us
2005-01-04T09:17:53.660Z,10.609,92.385,44.1,5.2,mb,31,82,,1.08,us,usp000dchj,2015-05-13T18:53:48.000Z,"Andaman Islands, India region",earthquake,,21.2,,24,reviewed,us,us
2005-01-04T09:13:12.250Z,10.672,92.362,23.2,6.1,mwb,321,46.4,,0.84,us,usp000dchh,2017-04-26T18:03:43.178Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,us
2005-01-03T09:14:03.470Z,10.576,92.22,25.1,5.1,mwc,37,84.4,,1.04,us,usp000dcfp,2016-11-10T00:57:34.642Z,"Andaman Islands, India region",earthquake,,22.8,,,reviewed,us,hrv
2005-01-01T22:40:51.430Z,9.026,92.626,30,5.2,mwc,24,68,,1.11,us,usp000dccv,2016-11-10T00:57:30.475Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2005-01-01T11:53:12.710Z,10.843,91.782,22.6,5,mwc,95,78.1,,0.7,us,usp000dcbz,2016-11-10T00:57:27.998Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2005-01-01T06:34:46.470Z,8.782,93.057,30,5,mb,66,69.4,,1.04,us,usp000dcbk,2014-11-07T01:24:31.046Z,"Nicobar Islands, India region",earthquake,,,,28,reviewed,us,us
2004-12-31T22:09:27.360Z,9.435,93.895,44.1,5.3,mwc,92,51.4,,1.03,us,usp000dcas,2016-11-10T00:57:22.344Z,"Nicobar Islands, India region",earthquake,,14.3,,,reviewed,us,hrv
2004-12-31T05:53:55.940Z,11.083,91.988,27.3,5.1,mwc,124,57.5,,0.82,us,usp000dc90,2016-11-10T00:57:16.354Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-30T23:54:42.640Z,20.951,97.758,20.1,5.1,mb,41,97.1,,1.21,us,usp000dc8b,2014-11-07T01:24:27.663Z,"Myanmar",earthquake,,22.8,,30,reviewed,us,us
2004-12-30T17:58:11.190Z,12.237,92.515,30,5.7,mwc,197,44.4,,0.96,us,usp000dc7k,2016-11-10T00:57:09.659Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-30T01:13:48.560Z,19.922,95.955,51.6,5,mb,83,105.5,,0.78,us,usp000dc5u,2014-11-07T01:24:27.276Z,"Myanmar",earthquake,,8.3,,47,reviewed,us,us
2004-12-29T17:12:36.910Z,10.327,93.693,29.2,5.3,mwc,66,79.9,,1.04,us,usp000dc4w,2016-11-10T00:56:56.955Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-29T11:58:42.630Z,13.745,93.13,20.7,5.2,mwc,94,76.5,,1.05,us,usp000dc47,2016-11-10T00:56:54.417Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-29T06:35:44.440Z,9.358,93.145,48.7,5,mwc,60,93.1,,0.75,us,usp000dc3w,2016-11-10T00:56:52.926Z,"Nicobar Islands, India region",earthquake,,8.8,,,reviewed,us,hrv
2004-12-29T06:30:43.260Z,13.236,92.691,30,5.4,mwc,101,68.3,,0.85,us,usp000dc3u,2016-11-10T00:56:52.438Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-29T06:19:05.790Z,9.606,93.602,30,5.4,mwc,71,185.8,,0.88,us,usp000dc3s,2016-11-10T00:56:51.941Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-29T06:05:16.760Z,8.822,93.088,30,5.9,mwc,277,58.5,,0.93,us,usp000dc3r,2016-11-10T00:56:51.255Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-29T05:56:47.540Z,8.791,93.198,12,6.2,mwb,364,58.8,,0.97,us,usp000dc3q,2017-04-13T22:18:27.067Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,us
2004-12-29T02:13:28.350Z,13.3,92.66,30,5.4,mb,113,57.7,,1.08,us,usp000dc3c,2014-11-07T01:24:26.808Z,"Andaman Islands, India region",earthquake,,,,49,reviewed,us,us
2004-12-29T01:50:52.570Z,9.109,93.756,8,6.1,mwb,442,51.7,,0.9,us,usp000dc3b,2016-11-10T00:56:50.749Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,us
2004-12-28T23:46:35.150Z,9.344,93.052,30,5,mb,16,188.8,,0.8,us,usp000dc31,2014-11-07T01:24:26.725Z,"Nicobar Islands, India region",earthquake,,,,11,reviewed,us,us
2004-12-28T23:39:59.420Z,11.076,92.122,24.7,5,mwc,39,100.5,,0.73,us,usp000dc30,2016-11-10T00:56:46.121Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-28T22:16:54.640Z,13.847,92.846,23.7,5.1,mwc,36,102.7,,1.09,us,usp000dc2x,2016-11-10T00:56:45.151Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-28T21:47:27.420Z,8.955,93.77,13.3,5.4,mwc,136,52.1,,0.91,us,usp000dc2v,2016-11-10T00:56:44.132Z,"Nicobar Islands, India region",earthquake,,17.6,,,reviewed,us,hrv
2004-12-28T20:41:55.900Z,10.064,93.159,30,5,mwc,25,73.3,,1.29,us,usp000dc2n,2016-11-10T00:56:42.482Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-28T19:55:11.770Z,9.488,93.699,30,5.2,mwc,157,50.9,,0.95,us,usp000dc2k,2016-11-10T00:56:41.990Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-28T17:11:16.620Z,9.937,93.801,51.8,5.4,mwc,164,59,,1.2,us,usp000dc2g,2016-11-10T00:56:40.921Z,"Nicobar Islands, India region",earthquake,,16.1,,,reviewed,us,hrv
2004-12-28T14:08:43.630Z,10.419,93.023,30,5.2,mb,68,59.8,,0.84,us,usp000dc23,2014-11-07T01:24:26.518Z,"Andaman Islands, India region",earthquake,,,,41,reviewed,us,us
